name,status
Solvesting,closed
BioTrove,operating
Web Design Giant Inc.,closed
RamTiger Fitness,closed
SemiNex,operating
Tamago,operating
Seekmi,closed
NutriVentures,operating
"MicroPoint Bioscience, Inc.",operating
MaryJane Distribution,closed
Pedestal Inc,closed
Renoviso,operating
Numbrs AG,closed
Harbor Technologies,operating
THUBIT,operating
Captricity,operating
Tango,closed
noFeeRealEstateSales.com,closed
Gunjin Games,operating
Moovenda,operating
Clinton Group,operating
Eating Recovery Center,operating
Gruppo MAASI,operating
Vidcaster,operating
ImOff,closed
NKD,closed
MySiteApp,closed
SwapDrive,operating
Onyu,closed
Metropolitan App,operating
Videovalis GmbH,operating
Questar Assessment,closed
DirectScale,closed
ClickSquared,operating
iMedix Inc.,operating
Geni,operating
BrainRush,operating
Cookman Enterprises,closed
HandSignal,closed
Kinetic,operating
EyeQuant,operating
Localfu,closed
Cyanogen,operating
WeWork,operating
Mobile Active Defense,closed
Bizfi,closed
HealthSpot,closed
TapMesh,operating
vCider,closed
LoveLula,closed
Genius Monkey,closed
Phrazit,closed
Kueski,operating
"CUBED, Inc.",closed
Salunda,closed
True Illusion Software,operating
Nuvo Research,closed
Shelfbucks,closed
Teach.com,operating
Protom International,operating
PC Enterprises,operating
TeVido BioDevices,operating
GreenSand,operating
STinser,operating
SpydrSafe Mobile Security,closed
Oomph Wellness,operating
MediCard,operating
Test.tv,closed
Cater to u,closed
Microtask,closed
Corporate Times,operating
Dil Mil,closed
LyfeSystems,closed
Giftpass,operating
Mitro,closed
Chronicle Solutions,closed
Survivors End,closed
Grapevine Talk,closed
Empire Robotics,operating
Superprotonic,operating
FLEXIROAM,operating
SignEasy,closed
Press About Us,closed
SkyBulls,closed
Sanovi Technologies,operating
Cloudnexa,operating
Talima Therapeutics,closed
AAIPharma Services,closed
NGenTec,closed
Fyreball,closed
Streamline,operating
Enhance Biotech,operating
EGEN,operating
Manjrasoft,closed
Keynected,closed
Tripwire,operating
Auto Secure,closed
PortAuthority Technologies,closed
Fitness Partners,operating
Manifact,operating
ShiftForward,operating
Arran Aromatics,closed
CancerGuide Diagnostics,operating
The DoBand Campaign,closed
Bactest,closed
Eyepic,operating
Frio Distributors,operating
Magic Bus,operating
iUniverse,closed
Balance Therapeutics,closed
Tongbanjie,operating
ViHub,closed
Five minutes,operating
Sirona Spring,operating
Market Force Information,closed
Heekya,closed
Intamac Systems,operating
Glocal,operating
Flash Ambition Entertainment Company,closed
GateMe,operating
Screener,closed
SeniorQuote Insurance Services,operating
Gameotic,operating
Green Day Cafe,closed
Gleam,closed
Bitt,operating
Transgenomic,closed
Dokogeo,closed
Tinkoff Credit Systems,closed
LearnUp,closed
Sapiens,operating
Edimer Pharmaceuticals,closed
uchoose,operating
beBetter Health,closed
"TurnHere, Inc.",closed
Zapyle,closed
Rock Flow Dynamics,closed
Life is Tech,closed
Gentronix,closed
Cortria Corporation,operating
Maicoin,closed
HCT Group,operating
LookNook,operating
Adjust,operating
biupBOX,closed
Treatful,operating
Giggle,closed
Oblicore,operating
DataKraft,operating
CENTRI Technology,operating
Love Mondays,closed
Miselu Inc.,closed
High Society Clothing Line,operating
Semnur Pharmaceuticals,operating
Occipital,operating
Leevia,closed
Pennant,operating
Family Housing Investments,operating
Feuerlabs,operating
Yadu,operating
Aquacue,operating
Vendormate,operating
RochesterWorks,operating
Mumumío,closed
"MarketEnterprise Co.,Ltd.",closed
intelliPaper,operating
"First Stop Health, LLC",operating
Opendoor,operating
Gammastar Medical Group,operating
Principle Energy Limited,operating
Rupeetalk,closed
Monsoon Commerce,operating
St. Teresa Medical,closed
combyne,closed
Chegue.lá,closed
The University of Texas Health Science Center at Houston,closed
AppZen,closed
iCharts,closed
hobbyDB,operating
Gridstore,closed
Concept Inbox,closed
ReaLens,operating
uBirds,closed
SDI,operating
Hackmania,operating
CellBreaker,operating
Smartivity,closed
Donets Connecting,operating
Rx Systems PF,operating
Trax Image Recognition,operating
Alzwad Mobile Services,operating
Interested,closed
Druidly,operating
AesRx,operating
Kontera,closed
Fixstream Networks Inc,closed
iRise,operating
Zakipoint,closed
Baltic Ticket Holdings AS,operating
BIO-IVT Group,closed
Blue Water Satellite,closed
Amplify Health,operating
eMeter,operating
Arthesis Covers,operating
SafeITData,operating
Snapshot Energy,closed
inSelly,operating
Errund,operating
Meilele,closed
Kumbuya,closed
"EscapadaRural, Servicios para propietarios",operating
Pijon,operating
Good.Co,closed
C7 Data Centers,operating
TastingRoom.com,operating
Light Extraction,closed
Quick TV,closed
clipsync,operating
Mapps.com.tr,closed
Multipath Networks,closed
Whistle Sports,closed
Twych Innovation,closed
Rive Technology,closed
Cyber Kiosk Solutions,closed
ContentDJ,operating
S.E.A. Medical Systems,operating
MicroSolar,operating
Common Ground,operating
BioKier,closed
Charitic,operating
Findmework Limited,closed
Cloud Communications and Computing Corp.,closed
eToro,operating
DohJe,operating
Chef Dovunque,operating
eRelyx,operating
"Trajectory, Inc.",closed
MultiLing Corporation,operating
TribeHR,operating
Ambient Fytns Technology,closed
Insevo,closed
Caralon Global,closed
One Earth Designs,operating
SkillSlate,closed
bounty app,operating
Digital Retail Apps,operating
Bswift,operating
U.S. Fiduciary,closed
ApiFix,operating
Exmovere,closed
Merganser Biotech,closed
NOC2 Healthcare,closed
LaoBaiXing,closed
Visiopharm,closed
4Front Security,operating
Colixo,closed
Mobile Satellite Ventures,operating
Instart Logic,operating
Meerkat,closed
Aztec Group,operating
ELIKE,closed
Pixtasy,operating
"an,LLC",operating
WaterplayUSA,operating
BioRestorative Therapies,operating
Karos Health,operating
Take Me Home Taxi,operating
SolBeam,closed
Prospect Accelerator,operating
Nalace Corporation,closed
Department of Health and Human Services,operating
Codecademy,operating
ONtheGO Platforms,operating
SavvySystems,closed
AdviceIQ,closed
trecker.com,closed
PayPerks,closed
JML Optical Industries,closed
Fortscale,closed
"Sonavex, Inc.",closed
Leostream,closed
Prana Essentials,closed
ProTenders,closed
Crowdcare,closed
HealthPlotter,closed
Servigistics,operating
OYO Rooms,operating
Fliqz,closed
Veratect,closed
Couchsurfing,operating
PrimeWire,operating
Tradeos,operating
"Economic Index Co.,Ltd.",closed
bettercodes.org,operating
"redhotMAYO, Inc",closed
Swapdom,closed
Quest Discovery,operating
V.I.O.,closed
Cahootify,closed
Kid Bunch,closed
Efty,closed
Twisto Payments (Twisto.cz),operating
Easyrent.com,operating
Harvard University,closed
Embo Medical,operating
Target Software,closed
Anyvite,closed
ChinaNetCloud,operating
Bulb,closed
Learning Games Studios,closed
Synapse Wireless,closed
Guardion Health Sciences,operating
On Demand Therapeutics,closed
L.E.S.S.,operating
Render Pictures Entertainment,operating
Deyor Rooms,closed
DataNitro,closed
DockPHP,operating
WritePath,operating
Mobile Service Pros,closed
Data.com International,closed
DaoliCloud,closed
PsychArmor,operating
Pidgon,operating
ActBlue,closed
MyBenefitSource,closed
Tissue Regeneration,closed
Compoze,operating
Pole Star,operating
Bigvest,closed
Savision,operating
IntraOp Medical,closed
Wordlock,closed
Syft,operating
CMGE,operating
Shayne Foods,closed
Joylux,closed
AppNexus,operating
Worksoft,operating
Venneos,operating
VitaFlavor,operating
FlatClub,operating
CoVenture,operating
Priceonomics,closed
Inkventors,closed
Brazzlebox,operating
Kuaizi Tech,operating
Amplify.LA,operating
ESP Pharma,operating
UniSmart,closed
Bricksolve,operating
TableTime,operating
if(we),operating
SIPP eco beverage co,operating
Lapio,operating
Kudos,closed
Planet Metrics,operating
Clean Energy Systems,operating
Keepstream,closed
AutoGraph,closed
introNetworks,operating
Thistle,closed
Open Listings,closed
StrangeLogic,closed
Thington,operating
42Networks,operating
Neater Pet Brands,operating
5 Screens Media,operating
Ingenios Health,closed
Play Megaphone,operating
BCSphere,operating
GreenBytes,operating
Addepar,closed
AppyParking,closed
Viamet Pharmaceuticals,operating
"LinkSmart, Inc.",closed
SportStream,operating
Forward Financial Technologies,closed
XD Nutrition,closed
Crate Canada,operating
Petronics,operating
Everyware Global,operating
Rome2rio,closed
Ameritox,closed
Symbiomix Therapeutics,closed
Splashscore,closed
Sensus Energy,closed
You Know Watt,operating
Validus Technologies Corporation,closed
Urbem Media,operating
ArcScan,closed
Grupo Phoenix,closed
Objectworld Communications,closed
TraceWave GmbH,operating
ActSocial,closed
Balakam,closed
Vivotech,operating
Propstack,closed
Imaging Automation,operating
DigitalGlobe,closed
iBloom Technologies,operating
ShareRails,closed
Pulsate,closed
Entomo,closed
Accent Custom Finishings & Design Center,closed
Kluster,operating
Vision Sciences,closed
Opal Labs,operating
Customer Alliance,operating
Marshall Wace,operating
Scoopshot,operating
Ayasdi,operating
Claro,operating
Cutetown,closed
NerdWallet,operating
archify,operating
Dot Com Zambia,closed
UsMeU LLC,operating
Spark Software,closed
PREPit,closed
Inclinix,closed
SquareOne Mail,operating
PaperKarma,operating
Tipser,operating
Resource Guru,closed
Eisenworld,closed
I Like My Waitress,operating
Fresh Nation,operating
Domob,operating
BoxCat,operating
Simpleshow,operating
J&V Big Game Outfitters,closed
Nimbus Therapeutics,closed
UnitesUs,closed
Caribou Bay Retreat,closed
iConclude,operating
TruHearing,closed
Signostics,closed
Telcom Global Solutions,operating
Chalet Tech,closed
ZAP,closed
StyleZen,operating
"mobywize, inc.",closed
seeusoon.io,closed
EasyProperty,closed
Intrinsity,closed
Activity Stream,operating
BuyRentKenya.com,closed
Shaker,operating
Moy Univer,operating
Standard Renewable Energy,operating
Tytanium Ideas,closed
Siri,operating
Click4Ride,operating
Sentec Pte Ltd,operating
Synup,operating
NxtPhase,operating
AsthmaMD,operating
BetTech Gaming,closed
BuildingSearch.com,operating
Indybo,closed
behaview,closed
Capee group,closed
EnergyClimate Solutions,operating
iubenda,operating
Innoverne,operating
meQuilibrium,operating
Phthisis Diagnostics,operating
VaxInnate,closed
Fundgrazing,operating
Lambda OpticalSystems,operating
MediSens,closed
XPlace,operating
VikingCars,closed
Ascension Technology Group,operating
Orthobond,operating
Signature Genomic Laboratories,operating
Fineline,closed
GoodPeople,closed
Illumagear,operating
Keona Health,operating
BlackLocus,closed
Structural Research and Analysis Corporation,operating
Newspepper,closed
Sunshine Heart,operating
iCook.tw,operating
FanBoom,operating
C3 Metrics,closed
NuVista Energy,closed
HipLogiq,closed
Flypay,operating
MyUnifood,operating
Riboxx,operating
ShareThis,closed
Autodisplay,operating
LocoX.com,operating
Mobile Card,closed
SpectralCast,closed
Step to the future,closed
Code On Network Coding,closed
iamcompany,closed
Caregivers,closed
Hydration Labs,closed
The Multiverse Network,closed
Carbylan Therapeutics,operating
Sofie Biosciences,closed
Moving Off Campus,closed
Better Finance,operating
TheCreator.ME,operating
Gloople,closed
Digital Media Broadcast,closed
Onepager,operating
Nevo Energy,operating
Contactually,operating
Poq,closed
ThermoLift,operating
Tufin,operating
NanoFlex Power Corporation,closed
Car Guy Nation,operating
ShopText,closed
B1bl3Shares LLC,operating
Alation,closed
Microbial Solutions,operating
Darwin Lab,operating
Faaborg Pharma,closed
Owlr,closed
Teklatech,operating
AfterSteps,closed
Flyby Media,closed
National Banana,operating
Inkive,operating
Delirium,closed
Think Global,operating
Blissful Feet Dance Studio,operating
Presence Online,closed
Mitokyne,operating
Hootsuite,operating
ID.me,closed
Folica,operating
HireXperience,operating
Cover Lockscreen,operating
DeltaDNA,operating
Comply7,operating
Aristotl,closed
Talnts,closed
get2play,closed
LNTS,closed
Pocket Explorers,operating
Chrono24.com,operating
LinguaLeo,closed
Anunta Technology Management Services,closed
Shopo,closed
CivicSolar,closed
XOJET,closed
ToneTag,closed
Mailjet,operating
Shicoh Engineering,operating
Voyager Therapeutics,closed
Pachyderm,closed
The Mighty,operating
IXI Mobile,closed
Matchbook,closed
ihush.com,closed
Wisboo,closed
Blue River Technology,operating
Dowley Security Systems,operating
GenSpera,operating
advocado,operating
Energy Surety Partners,closed
Actona Technologies,closed
Trading Ticket,operating
EQUITYMULTIPLE,operating
Mark Medical,operating
eCredit,closed
Blueheath Holdings,operating
Co-Work,closed
ENDOVALVE,operating
Confer Technologies,closed
Calithera Biosciences,operating
Tyres on the Drive,closed
I Move You,closed
Maysound,operating
Eluha,operating
Truevision,operating
ATOMOO,closed
Gift Card Impressions,closed
Thalmic Labs,operating
ShelfFlip,operating
Exagan,operating
Mambu,operating
Knox Media Hub,closed
Experiment,operating
Benaissance,operating
Flex Biomedical,closed
Netsket,operating
LittleFoot Energy Finance,closed
FClub,operating
Guided Delivery Systems,closed
Quackenworth,closed
IncludeFitness,operating
MedCity News,operating
New River Innovation,operating
THE MELT,operating
Dynamixyz,closed
Acision,closed
QuadROI,closed
Embark,closed
mindSHIFT Technologies,operating
Affineti Biologics,operating
BlueSwarm,operating
Makstr,closed
Skoove,operating
AvidRetail,closed
Snizl Ltd,operating
Amitive,operating
VeedMe,operating
Digidentity,operating
Onaro,operating
Gliph,operating
Stella & Dot,operating
Elemental Enzymes,operating
Rooftop Media,operating
eCampus Tutors,closed
Wuhan Yunfeng Renewable Resources,operating
Priccut,closed
apta.me,closed
Baoku,closed
Amagi Media Labs,closed
Page365,operating
VivaReal,operating
Truefit,closed
Impact Consulting,closed
iPowow,operating
Isogenica,operating
Huaxia Dairy Farm,operating
Tangerine Power,operating
LocalMaven.com dba RealtyMaven.com,closed
Naviscan,closed
The App3,closed
Odojo,operating
Sonopia,operating
Fast Orientation,operating
Bionaut Pharmaceuticals,operating
Integrated Medical Partners,closed
Metrigo,operating
TradeFoxx,operating
Income&,operating
Tasktop Technologies,closed
Mistral Solutions,operating
OPAL Therapeutics,closed
Activaero,closed
Financial Guard,closed
Electrolytic Ozone,closed
CodeNxt Web Technologies Private Limited,operating
CURRENT,closed
NeurOptics,closed
Loudeye,operating
Chalk,closed
CrowdStreet,closed
Sierra House Cookies,closed
Belancer.com,operating
linkedFA,operating
Greengate Power,closed
FoodText,closed
News Republic,closed
BT Pharma,closed
WonderLuk,closed
Stream.io Inc,closed
JeNu Biosciences,closed
Angel Medical Group,closed
OptAim,operating
Gimlet Media,operating
Columbia Property Managers,closed
Ulabox,operating
NI2,operating
Izzy Money,closed
Van Ackeren Consulting,operating
Envio Networks,closed
WebVet,operating
MNG International Investments,operating
HelloTel,operating
cisimple,operating
G-KEEP,closed
OKpanda,operating
Noitom,operating
Melon Power,operating
RetroSense Therapeutics,closed
Showpad,operating
Jelly HQ,operating
Social Health Innovations,operating
"Funding Wonder, Inc.",operating
eVinyard,operating
Puick,operating
Kukunu,closed
MedWhat,closed
PINC Solutions,operating
Easy Khaana,closed
Immerse Learning,closed
Interset,operating
OGIO International,operating
Procyrion,closed
iKoa,closed
Ediply,operating
Tarena,closed
NexGen Storage,operating
Socrata,operating
Getourguide,operating
Picmonic,operating
MineRP,operating
SpeSo Health,closed
Opanga Networks,closed
myRete,operating
Dazzling Beauty Group,closed
Tacoda,operating
Soompi,operating
Bolt Threads,closed
HouseValues,closed
Scrumpt,closed
Chase Ya Dreamz (Crazyy Frog Pvt Ltd,closed
GroupVox,operating
Lumex Instruments,operating
Pilot,operating
Local Reputation,closed
USA Fashion Project,closed
N-Trig,operating
CRAM Worldwide,closed
Storytree,closed
AdvanDx,operating
Six Degrees of Data,closed
MRO,closed
Backblaze,operating
"Sintact Medical Systems, Inc.",operating
Bobex.com,operating
Pronto Technology,closed
Cobra Stylet,operating
Telesphere Networks,closed
RE2,closed
Xotelia,operating
ITao,operating
Tigerstripe,closed
DermaMedics,operating
Integrated Trade Processing,closed
Claro Energy,closed
Mobilitrix,operating
Tioga Pharmaceuticals,closed
Shoptagr,closed
NanoAvionics,operating
